id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
11477,2019-10-01,2019-12-01,Month-to-month,No,Mailed check,20.35,33.2,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
11479,2014-04-01,,Two year,Yes,Bank transfer (automatic),104.3,7188.5,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
11481,2018-05-01,,Month-to-month,Yes,Electronic check,44.95,926.25,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11483,2018-03-01,,One year,Yes,Electronic check,49.45,1119.35,DSL,No,No,No,Yes,No,No,Female,0,No,Yes,No,0
11485,2019-08-01,,One year,No,Mailed check,20.6,116.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
11487,2019-10-01,,Two year,No,Credit card (automatic),19.55,68.8,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
11489,2019-07-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),99.0,287.4,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,No,No,No,1
11491,2018-03-01,,Month-to-month,Yes,Electronic check,93.5,2341.55,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes,0
11493,2017-12-01,,One year,No,Credit card (automatic),54.55,1362.85,DSL,Yes,No,No,Yes,Yes,Yes,Male,0,No,No,No,0
11495,2019-06-01,,Month-to-month,No,Mailed check,20.05,163.6,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,0
11497,2017-11-01,2020-01-01,Month-to-month,Yes,Electronic check,83.95,2254.2,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,Yes,1
11499,2019-12-01,,Month-to-month,Yes,Electronic check,79.45,145.15,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,0
11501,2014-05-01,2019-12-01,Two year,No,Credit card (automatic),116.2,7752.3,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,1
11503,2013-12-01,2019-11-01,Two year,Yes,Bank transfer (automatic),93.7,6585.35,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,1
11505,2015-03-01,,One year,No,Credit card (automatic),79.85,4786.1,DSL,Yes,Yes,Yes,Yes,No,Yes,Female,0,No,No,Yes,0
11507,2016-11-01,,One year,No,Electronic check,100.0,3835.55,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
11508,2018-05-01,,Two year,No,Mailed check,19.6,397.0,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
11510,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,19.7,19.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
11512,2016-02-01,,Two year,No,Bank transfer (automatic),20.2,1027.25,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11514,2017-07-01,,One year,Yes,Credit card (automatic),50.4,1580.1,DSL,Yes,Yes,Yes,No,No,Yes,Female,1,Yes,No,No,0
11517,2014-10-01,,One year,No,Electronic check,113.35,7222.75,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
11519,2016-04-01,,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7,Fiber optic,No,Yes,No,No,No,No,Male,0,Yes,Yes,Yes,0
11521,2015-10-01,,Two year,Yes,Bank transfer (automatic),80.95,4233.95,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
11523,2014-07-01,,Two year,Yes,Mailed check,24.9,1680.25,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
11525,2014-07-01,,Month-to-month,No,Electronic check,54.9,3725.5,DSL,No,Yes,No,No,No,No,Female,1,No,No,Yes,0
11527,2019-08-01,2020-01-01,Month-to-month,No,Electronic check,75.55,413.65,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
11529,2014-03-01,,Two year,No,Electronic check,109.25,7707.7,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
11531,2019-02-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,No,1
11533,2017-08-01,2019-10-01,Month-to-month,Yes,Electronic check,95.0,2497.2,Fiber optic,Yes,Yes,No,No,No,Yes,Female,1,No,No,Yes,1
11535,2014-03-01,,One year,Yes,Bank transfer (automatic),116.3,8309.55,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
11537,2017-06-01,,Month-to-month,No,Bank transfer (automatic),19.9,601.55,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
11540,2019-12-01,,Month-to-month,No,Electronic check,70.35,139.25,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
11542,2014-03-01,,Two year,No,Credit card (automatic),25.6,1888.25,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,Yes,0
11544,2015-02-01,,One year,Yes,Electronic check,44.45,2773.9,DSL,Yes,No,Yes,No,No,Yes,Female,0,No,No,No,0
11546,2015-07-01,,One year,Yes,Electronic check,100.15,5409.75,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
11548,2015-05-01,2019-11-01,One year,Yes,Credit card (automatic),105.4,5643.4,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Male,0,No,No,No,1
11550,2019-09-01,2019-11-01,Month-to-month,Yes,Electronic check,95.85,197.7,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,No,No,No,1
11552,2019-08-01,,Month-to-month,Yes,Mailed check,73.85,401.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
11554,2016-02-01,,Two year,Yes,Credit card (automatic),70.1,3238.4,DSL,Yes,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,No,0
11556,2014-11-01,,Two year,No,Mailed check,25.25,1573.05,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
11558,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,79.15,79.15,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,1
11560,2019-02-01,,Month-to-month,No,Credit card (automatic),21.05,235.8,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
11562,2015-08-01,,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,DSL,No,No,No,No,No,No,Male,1,Yes,No,No,0
11564,2017-08-01,,One year,Yes,Electronic check,64.5,1985.15,DSL,No,No,Yes,Yes,Yes,No,Female,0,Yes,Yes,No,0
11566,2017-04-01,2019-10-01,Month-to-month,No,Bank transfer (automatic),19.65,655.85,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,1
11568,2019-07-01,2019-11-01,Month-to-month,Yes,Electronic check,79.0,303.15,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,No,1
11570,2016-10-01,,One year,Yes,Credit card (automatic),105.95,4335.2,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
11572,2019-05-01,,Month-to-month,Yes,Electronic check,75.85,647.5,Fiber optic,No,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
11574,2018-07-01,2019-12-01,Month-to-month,No,Electronic check,91.85,1574.45,Fiber optic,Yes,No,No,Yes,Yes,No,Female,0,Yes,Yes,No,1
11576,2014-12-01,,Two year,Yes,Credit card (automatic),43.6,2748.7,DSL,No,Yes,Yes,No,No,Yes,Female,0,No,No,No,0
11578,2017-10-01,,One year,Yes,Bank transfer (automatic),91.25,2483.65,Fiber optic,No,Yes,No,Yes,Yes,No,Male,0,No,No,No,0
11580,2014-04-01,,Two year,No,Credit card (automatic),89.75,6367.2,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
11583,2016-04-01,,Two year,Yes,Bank transfer (automatic),104.4,4904.2,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
11585,2018-03-01,,Month-to-month,No,Mailed check,90.15,2044.95,Fiber optic,No,No,Yes,No,No,Yes,Female,0,Yes,No,Yes,0
11587,2016-03-01,,One year,No,Electronic check,40.3,1794.8,DSL,Yes,No,Yes,Yes,No,No,Male,0,Yes,Yes,No,0
11589,2014-06-01,,Two year,Yes,Bank transfer (automatic),105.25,7173.15,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No,0
11591,2014-11-01,2019-11-01,One year,Yes,Electronic check,106.0,6441.4,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,1,No,No,Yes,1
11593,2014-07-01,,Two year,Yes,Electronic check,104.0,7039.05,Fiber optic,No,Yes,No,Yes,Yes,Yes,Female,0,No,Yes,Yes,0
11596,2018-12-01,,Month-to-month,Yes,Electronic check,69.65,921.4,DSL,No,No,No,Yes,Yes,Yes,Female,0,No,No,No,0
11598,2015-05-01,,Month-to-month,Yes,Electronic check,74.3,4018.35,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
11600,2015-07-01,,One year,No,Mailed check,100.9,5448.6,Fiber optic,Yes,No,No,No,Yes,Yes,Female,0,Yes,Yes,Yes,0
11602,2020-01-01,,Month-to-month,Yes,Mailed check,20.25,20.25,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
11604,2019-09-01,2019-10-01,Month-to-month,Yes,Mailed check,49.9,49.9,DSL,No,No,No,Yes,No,No,Male,0,No,Yes,No,1
11606,2018-03-01,,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,Fiber optic,No,No,Yes,Yes,Yes,No,Male,0,No,No,Yes,0
11608,2018-10-01,2019-11-01,Month-to-month,Yes,Electronic check,100.35,1358.85,Fiber optic,Yes,No,No,No,Yes,Yes,Female,0,No,No,Yes,1
11610,2016-03-01,,Month-to-month,Yes,Electronic check,104.1,5135.15,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
11612,2016-12-01,,One year,No,Mailed check,20.1,730.1,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
11614,2016-09-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,Yes,1
11616,2019-12-01,,Month-to-month,Yes,Credit card (automatic),56.55,118.25,DSL,No,Yes,No,No,No,No,Female,1,No,No,Yes,0
11618,2019-12-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),49.25,49.25,DSL,No,No,No,Yes,No,No,Male,1,Yes,Yes,No,1
11620,2018-11-01,,Month-to-month,Yes,Bank transfer (automatic),68.6,1108.6,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
11621,2017-12-01,,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
11624,2017-03-01,,Two year,No,Credit card (automatic),19.7,730.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11626,2019-11-01,,Month-to-month,Yes,Mailed check,20.05,75.45,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
11628,2015-11-01,2020-01-01,Month-to-month,No,Electronic check,103.7,5071.05,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,1
11630,2016-08-01,,Month-to-month,Yes,Electronic check,94.4,4014.6,Fiber optic,Yes,No,Yes,No,No,Yes,Male,0,Yes,No,Yes,0
11632,2019-04-01,,Month-to-month,Yes,Credit card (automatic),54.95,568.85,DSL,Yes,No,No,Yes,No,No,Male,0,Yes,No,No,0
11634,2015-01-01,,One year,No,Bank transfer (automatic),93.7,5860.7,Fiber optic,Yes,Yes,No,Yes,No,Yes,Female,0,Yes,No,No,0
11636,2014-06-01,,Two year,No,Credit card (automatic),110.25,7279.35,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Female,0,No,No,Yes,0
11638,2019-04-01,,One year,Yes,Electronic check,98.9,1064.95,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,0,No,No,No,0
11640,2014-07-01,2019-12-01,One year,No,Electronic check,89.75,5769.6,Fiber optic,Yes,Yes,Yes,No,No,No,Male,0,Yes,No,Yes,1
11642,2014-02-01,,Two year,Yes,Bank transfer (automatic),80.45,5886.85,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
11644,2015-07-01,,Month-to-month,No,Electronic check,79.4,4238.45,Fiber optic,No,Yes,No,Yes,No,No,Male,0,Yes,Yes,No,0
11646,2019-12-01,2020-01-01,Month-to-month,Yes,Mailed check,20.3,20.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
11648,2019-07-01,,Month-to-month,No,Bank transfer (automatic),62.8,418.3,DSL,No,No,Yes,Yes,No,Yes,Female,0,No,No,No,0
11650,2019-12-01,,Month-to-month,Yes,Mailed check,74.9,136.05,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
11652,2019-05-01,,Month-to-month,Yes,Electronic check,74.85,708.2,Fiber optic,Yes,No,No,No,No,No,Female,0,No,No,No,0
11654,2017-11-01,,Two year,Yes,Credit card (automatic),25.85,788.55,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,Yes,0
11656,2019-04-01,2019-11-01,Month-to-month,Yes,Electronic check,101.95,700.85,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
11658,2014-10-01,,Two year,Yes,Mailed check,68.3,4378.8,DSL,No,Yes,Yes,Yes,No,Yes,Female,0,Yes,No,No,0
11660,2014-04-01,,Two year,No,Bank transfer (automatic),48.4,3442.8,DSL,Yes,No,Yes,Yes,No,Yes,Male,0,No,No,No,0
11662,2019-08-01,2019-10-01,Month-to-month,Yes,Electronic check,94.0,181.7,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes,1
11664,2014-07-01,,Two year,Yes,Electronic check,105.05,7171.7,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Male,1,No,No,No,0
11666,2016-03-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,Yes,1
11668,2018-02-01,,Two year,No,Credit card (automatic),25.15,553.0,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
11670,2019-10-01,,Two year,No,Credit card (automatic),19.5,96.85,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
11672,2016-06-01,,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,No,0
11674,2014-02-01,,Two year,Yes,Mailed check,20.7,1482.3,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11676,2019-11-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),74.3,74.3,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,No,1
11678,2014-08-01,,Two year,No,Bank transfer (automatic),19.35,1240.8,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
11680,2019-11-01,2019-12-01,Month-to-month,Yes,Mailed check,44.65,44.65,DSL,No,Yes,No,Yes,No,Yes,Male,0,No,No,No,1
11682,2018-09-01,2019-10-01,Month-to-month,No,Electronic check,84.05,1095.3,Fiber optic,Yes,No,No,No,No,Yes,Male,0,Yes,Yes,No,1
11684,2019-02-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),80.7,788.8,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,1
11686,2014-09-01,,Month-to-month,Yes,Electronic check,104.35,6578.55,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
11688,2020-01-01,,Month-to-month,No,Mailed check,19.55,19.55,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
11690,2016-12-01,,One year,No,Electronic check,74.05,2802.3,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,0,Yes,Yes,No,0
11692,2018-03-01,,Two year,No,Mailed check,40.1,857.75,DSL,Yes,No,Yes,Yes,No,No,Male,0,No,Yes,No,0
11694,2019-04-01,,One year,No,Mailed check,20.1,184.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
11696,2019-08-01,2019-12-01,Month-to-month,Yes,Electronic check,101.7,364.55,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,Yes,Yes,1
11699,2014-02-01,,Two year,Yes,Credit card (automatic),83.55,6093.3,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
11701,2017-03-01,,Month-to-month,No,Electronic check,56.85,1861.1,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,No,No,0
11703,2019-11-01,2019-12-01,Month-to-month,No,Mailed check,20.4,20.4,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
11705,2015-04-01,,Two year,No,Credit card (automatic),19.55,1079.65,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11707,2014-04-01,,One year,Yes,Electronic check,106.15,7475.1,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
11709,2016-12-01,,One year,No,Credit card (automatic),78.95,2862.55,DSL,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
11711,2015-02-01,,Month-to-month,Yes,Electronic check,49.75,3069.45,DSL,No,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,No,0
11713,2017-12-01,,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,Fiber optic,Yes,Yes,No,No,Yes,No,Male,0,No,No,Yes,0
11715,2019-06-01,,One year,No,Bank transfer (automatic),58.2,469.25,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,No,0
11716,2016-05-01,2019-10-01,One year,Yes,Electronic check,102.6,4213.35,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,1
11718,2017-02-01,,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,Fiber optic,No,Yes,No,No,Yes,No,Female,1,Yes,No,Yes,0
11720,2015-08-01,,One year,No,Bank transfer (automatic),65.25,3529.95,DSL,No,No,Yes,Yes,No,Yes,Male,1,No,No,No,0
11722,2014-01-01,2019-12-01,Two year,Yes,Bank transfer (automatic),106.0,7723.7,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,1
11724,2015-07-01,,Month-to-month,Yes,Electronic check,73.1,4144.9,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
11726,2014-02-01,,Two year,No,Bank transfer (automatic),59.75,4265.0,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,Yes,0
11728,2019-08-01,2019-11-01,Month-to-month,Yes,Mailed check,55.1,154.65,DSL,Yes,No,No,Yes,No,No,Female,0,No,Yes,No,1
11730,2015-08-01,,Two year,Yes,Bank transfer (automatic),59.8,3246.45,DSL,No,Yes,Yes,No,No,No,Female,0,Yes,Yes,Yes,0
11732,2014-02-01,,Two year,Yes,Bank transfer (automatic),116.6,8337.45,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
11733,2015-10-01,,Two year,Yes,Electronic check,109.3,5731.4,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
11735,2015-02-01,,One year,Yes,Bank transfer (automatic),101.4,6176.6,Fiber optic,Yes,No,No,No,Yes,Yes,Female,1,No,No,Yes,0
11737,2016-11-01,,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,DSL,No,No,Yes,No,Yes,Yes,Female,0,No,No,No,0
11739,2018-11-01,,One year,No,Mailed check,56.15,931.9,DSL,No,No,No,No,Yes,No,Female,0,No,No,No,0
11741,2014-02-01,2019-11-01,Two year,Yes,Bank transfer (automatic),106.5,7348.8,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,1
11743,2016-07-01,,One year,Yes,Mailed check,19.2,776.25,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
11745,2014-11-01,,One year,No,Bank transfer (automatic),83.0,5243.05,DSL,Yes,Yes,Yes,Yes,Yes,No,Female,1,No,No,Yes,0
11747,2019-12-01,,Month-to-month,No,Electronic check,70.1,141.65,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,0
11748,2014-02-01,,Two year,Yes,Bank transfer (automatic),108.3,7679.65,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
11751,2017-03-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),91.05,2954.5,Fiber optic,No,No,Yes,No,No,Yes,Female,0,Yes,Yes,Yes,1
11753,2016-10-01,,Two year,No,Credit card (automatic),25.25,1006.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
11754,2015-04-01,,One year,Yes,Electronic check,45.35,2540.1,DSL,Yes,Yes,No,No,Yes,No,Female,0,Yes,No,No,0
11756,2014-07-01,,Two year,No,Electronic check,43.9,3097.2,DSL,Yes,No,No,Yes,Yes,No,Male,0,No,No,No,0
11758,2015-09-01,2019-12-01,Month-to-month,Yes,Electronic check,77.5,3807.35,Fiber optic,Yes,No,No,No,No,No,Female,1,Yes,No,Yes,1
11760,2017-07-01,,One year,Yes,Mailed check,79.3,2484.0,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
11762,2014-05-01,,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,Fiber optic,Yes,Yes,No,No,No,No,Male,1,Yes,No,Yes,0
11765,2017-06-01,,One year,Yes,Electronic check,79.25,2619.15,Fiber optic,No,No,No,Yes,No,No,Male,0,Yes,No,Yes,0
11767,2018-05-01,,Two year,No,Credit card (automatic),71.05,1524.85,DSL,Yes,Yes,No,Yes,Yes,No,Female,0,No,No,No,0
11769,2015-10-01,,One year,No,Electronic check,53.75,2790.65,DSL,Yes,No,Yes,No,No,No,Male,0,No,No,No,0
11771,2014-02-01,,Two year,No,Credit card (automatic),24.25,1784.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
11773,2014-01-01,2020-01-01,Two year,Yes,Electronic check,54.2,3937.45,DSL,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,No,1
11775,2015-10-01,,One year,No,Bank transfer (automatic),44.25,2276.1,DSL,Yes,No,Yes,No,No,Yes,Male,0,Yes,Yes,No,0
11777,2016-09-01,,One year,No,Bank transfer (automatic),50.05,2029.05,DSL,No,No,No,Yes,No,No,Female,0,No,No,No,0
11779,2016-09-01,,Two year,No,Mailed check,20.15,802.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
11781,2019-05-01,2019-11-01,Month-to-month,Yes,Mailed check,69.25,418.4,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
11783,2014-07-01,,One year,Yes,Credit card (automatic),69.35,4653.25,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,Yes,Yes,Yes,0
11785,2018-10-01,,Month-to-month,No,Mailed check,19.35,275.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11787,2018-09-01,,Two year,No,Mailed check,19.15,343.45,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
11789,2017-03-01,,Month-to-month,No,Mailed check,61.0,2130.45,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,No,No,0
11791,2015-04-01,,Two year,No,Credit card (automatic),20.5,1191.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11793,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,50.5,50.5,DSL,No,No,Yes,No,No,No,Male,0,No,No,No,1
11795,2015-10-01,,Two year,No,Mailed check,50.2,2554.0,DSL,No,Yes,Yes,Yes,Yes,No,Male,0,Yes,Yes,No,0
11797,2014-04-01,,Two year,No,Bank transfer (automatic),79.6,5589.45,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
11799,2018-07-01,,Two year,Yes,Bank transfer (automatic),24.9,467.7,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
11801,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,74.4,74.4,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,1
11803,2017-03-01,,Month-to-month,Yes,Electronic check,106.9,3756.45,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
11805,2017-06-01,,Month-to-month,Yes,Electronic check,101.35,3334.9,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
11807,2018-09-01,,Month-to-month,Yes,Credit card (automatic),55.35,920.5,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
11809,2014-07-01,,One year,No,Credit card (automatic),50.55,3431.75,DSL,No,Yes,No,No,No,No,Female,0,Yes,Yes,No,0
11811,2019-05-01,,Month-to-month,No,Bank transfer (automatic),19.5,150.35,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
11813,2017-03-01,2019-10-01,One year,Yes,Mailed check,79.45,2587.7,DSL,No,Yes,No,Yes,Yes,Yes,Male,0,No,Yes,Yes,1
11815,2019-10-01,,Month-to-month,No,Electronic check,90.65,367.95,Fiber optic,Yes,No,No,No,Yes,No,Male,0,No,No,Yes,0
11817,2015-04-01,,One year,Yes,Bank transfer (automatic),89.85,5125.75,Fiber optic,Yes,Yes,No,Yes,No,No,Male,1,Yes,Yes,Yes,0
11819,2015-02-01,,One year,No,Mailed check,79.0,4801.1,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,No,No,No,0
11821,2015-02-01,2019-12-01,One year,Yes,Electronic check,104.65,6219.6,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,1
11824,2020-01-01,,Month-to-month,No,Mailed check,19.55,19.55,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
11825,2017-11-01,,Two year,No,Mailed check,19.9,550.1,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11827,2014-08-01,,One year,Yes,Electronic check,116.25,7862.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,Yes,Yes,0
11830,2018-11-01,,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,Fiber optic,Yes,No,No,No,Yes,No,Male,0,No,No,Yes,0
11832,2016-02-01,2020-01-01,Month-to-month,Yes,Electronic check,100.05,4871.05,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
11834,2016-09-01,,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,Fiber optic,Yes,No,No,No,No,No,Female,0,No,No,Yes,0
11836,2015-03-01,,Month-to-month,Yes,Electronic check,44.3,2666.75,DSL,No,No,No,No,Yes,Yes,Male,0,Yes,No,No,0
11838,2015-12-01,,Two year,No,Credit card (automatic),70.35,3533.6,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,0
11840,2018-09-01,,One year,No,Credit card (automatic),44.45,792.15,DSL,Yes,No,Yes,No,Yes,No,Male,0,Yes,Yes,No,0
11842,2019-08-01,,Month-to-month,Yes,Electronic check,49.15,295.65,DSL,Yes,No,No,No,No,No,Male,0,Yes,Yes,No,0
11844,2015-11-01,,Month-to-month,Yes,Credit card (automatic),29.45,1459.35,DSL,No,Yes,No,No,No,No,Male,1,Yes,No,No,0
11846,2016-02-01,2019-10-01,Month-to-month,No,Electronic check,100.55,4398.15,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,0,No,No,No,1
